duration,pdays,previous,poutcome,emp.var.rate,euribor3m,nr.employed
17.0,0.0,0.0,0.0,-1.8,1.405,5099.1
120.0,0.0,0.0,0.0,1.4,4.963,5228.1
147.0,0.0,0.0,0.0,-0.1,4.191,5195.8
315.0,0.0,0.0,0.0,1.4,4.963,5228.1
290.0,0.0,0.0,0.0,1.1,4.857,5191.0
294.0,0.0,1.0,1.0,-1.8,1.27,5099.1
732.0,0.0,0.0,0.0,-1.1,0.879,4963.6
293.0,10.0,1.0,2.0,-1.7,0.9,4991.6
398.0,0.0,0.0,0.0,1.4,4.959,5228.1
163.0,0.0,0.0,0.0,1.4,4.865,5228.1
164.0,0.0,0.0,0.0,1.4,4.965,5228.1
215.0,0.0,0.0,0.0,1.4,4.96,5228.1
70.0,0.0,0.0,0.0,1.1,4.855,5191.0
364.0,0.0,0.0,0.0,-1.8,1.25,5099.1
136.0,0.0,0.0,0.0,1.1,4.857,5191.0
174.0,3.0,1.0,2.0,-2.9,1.266,5076.2
105.0,0.0,0.0,0.0,1.1,4.856,5191.0
135.0,0.0,0.0,0.0,1.1,4.858,5191.0
686.0,0.0,0.0,0.0,1.1,4.859,5191.0
120.0,0.0,0.0,0.0,1.4,4.966,5228.1
422.0,0.0,1.0,1.0,-1.8,1.334,5099.1
201.0,0.0,0.0,0.0,1.4,4.958,5228.1
169.0,0.0,0.0,0.0,1.4,4.968,5228.1
177.0,0.0,0.0,0.0,1.1,4.859,5191.0
78.0,0.0,0.0,0.0,-1.8,1.531,5099.1
293.0,0.0,0.0,0.0,1.4,4.964,5228.1
278.0,1.0,1.0,2.0,-1.8,0.644,5008.7
55.0,0.0,0.0,0.0,1.4,4.962,5228.1
124.0,0.0,0.0,0.0,1.4,4.965,5228.1
92.0,0.0,0.0,0.0,-0.1,4.191,5195.8
159.0,0.0,0.0,0.0,1.4,4.965,5228.1
129.0,0.0,0.0,0.0,1.4,4.962,5228.1
422.0,0.0,0.0,0.0,-1.8,1.313,5099.1
83.0,0.0,0.0,0.0,-0.1,4.076,5195.8
240.0,0.0,1.0,1.0,-2.9,0.834,5076.2
175.0,0.0,0.0,0.0,-1.8,1.266,5099.1
215.0,0.0,0.0,0.0,1.4,4.959,5228.1
21.0,0.0,0.0,0.0,1.1,4.86,5191.0
354.0,0.0,0.0,0.0,1.1,4.856,5191.0
157.0,0.0,0.0,0.0,1.4,4.959,5228.1
125.0,0.0,0.0,0.0,-0.1,4.076,5195.8
47.0,0.0,0.0,0.0,-1.8,1.266,5099.1
32.0,0.0,0.0,0.0,-1.8,1.281,5099.1
157.0,0.0,0.0,0.0,1.4,4.962,5228.1
81.0,0.0,0.0,0.0,-1.8,1.259,5099.1
109.0,0.0,0.0,0.0,-1.8,1.327,5099.1
639.0,7.0,1.0,2.0,-1.8,1.327,5099.1
397.0,0.0,0.0,0.0,-2.9,1.268,5076.2
435.0,0.0,0.0,0.0,1.4,4.968,5228.1
44.0,0.0,0.0,0.0,1.4,4.967,5228.1
219.0,0.0,0.0,0.0,1.4,4.962,5228.1
444.0,0.0,1.0,1.0,-1.8,1.281,5099.1
86.0,0.0,0.0,0.0,1.1,4.858,5191.0
64.0,3.0,3.0,2.0,-3.4,0.715,5017.5
659.0,0.0,0.0,0.0,-1.8,1.25,5099.1
992.0,0.0,0.0,0.0,1.4,4.962,5228.1
104.0,0.0,0.0,0.0,1.1,4.858,5191.0
278.0,0.0,0.0,0.0,1.1,4.857,5191.0
163.0,0.0,0.0,0.0,1.4,4.962,5228.1
1031.0,0.0,0.0,0.0,-0.1,4.076,5195.8
397.0,0.0,0.0,0.0,1.4,4.958,5228.1
384.0,0.0,0.0,0.0,-1.8,1.266,5099.1
104.0,0.0,0.0,0.0,-1.8,1.266,5099.1
123.0,0.0,0.0,0.0,1.4,4.968,5228.1
275.0,0.0,0.0,0.0,-1.1,0.959,4963.6
204.0,0.0,1.0,1.0,-1.8,1.41,5099.1
150.0,0.0,0.0,0.0,1.4,4.962,5228.1
140.0,0.0,0.0,0.0,-0.1,4.12,5195.8
59.0,0.0,0.0,0.0,-1.8,1.344,5099.1
234.0,0.0,0.0,0.0,1.4,4.866,5228.1
364.0,0.0,0.0,0.0,1.4,4.958,5228.1
139.0,0.0,0.0,0.0,1.1,4.856,5191.0
215.0,0.0,0.0,0.0,1.4,4.955,5228.1
237.0,0.0,0.0,0.0,1.1,4.857,5191.0
20.0,0.0,0.0,0.0,-1.8,1.299,5099.1
296.0,0.0,0.0,0.0,1.4,4.965,5228.1
99.0,0.0,2.0,1.0,-3.4,0.768,5017.5
138.0,0.0,0.0,0.0,1.4,4.964,5228.1
221.0,0.0,2.0,1.0,-1.8,1.344,5099.1
536.0,14.0,1.0,2.0,-2.9,0.854,5076.2
41.0,0.0,1.0,1.0,-1.8,1.281,5099.1
86.0,0.0,0.0,0.0,1.1,4.864,5191.0
466.0,0.0,0.0,0.0,-1.8,1.405,5099.1
156.0,0.0,0.0,0.0,1.4,4.963,5228.1
64.0,0.0,0.0,0.0,-1.8,1.344,5099.1
169.0,0.0,0.0,0.0,1.4,4.965,5228.1
306.0,0.0,0.0,0.0,-0.1,4.021,5195.8
123.0,0.0,0.0,0.0,1.1,4.864,5191.0
210.0,0.0,0.0,0.0,-1.8,1.25,5099.1
35.0,0.0,0.0,0.0,1.1,4.86,5191.0
441.0,0.0,0.0,0.0,1.4,4.962,5228.1
119.0,0.0,0.0,0.0,1.4,4.962,5228.1
190.0,0.0,0.0,0.0,-1.8,1.244,5099.1
622.0,0.0,0.0,0.0,1.1,4.858,5191.0
187.0,0.0,0.0,0.0,-1.8,1.291,5099.1
287.0,0.0,0.0,0.0,1.1,4.858,5191.0
792.0,0.0,0.0,0.0,1.4,4.963,5228.1
22.0,0.0,0.0,0.0,-1.8,1.25,5099.1
58.0,0.0,0.0,0.0,1.4,4.962,5228.1
128.0,0.0,0.0,0.0,-1.8,1.405,5099.1
82.0,0.0,0.0,0.0,-0.1,4.076,5195.8
103.0,0.0,0.0,0.0,1.4,4.965,5228.1
299.0,0.0,0.0,0.0,1.1,4.859,5191.0
98.0,0.0,0.0,0.0,-1.8,1.392,5099.1
170.0,0.0,0.0,0.0,1.4,4.964,5228.1
135.0,0.0,0.0,0.0,1.1,4.864,5191.0
1256.0,0.0,0.0,0.0,-0.1,4.076,5195.8
82.0,0.0,0.0,0.0,1.4,4.965,5228.1
283.0,0.0,0.0,0.0,1.4,4.865,5228.1
182.0,0.0,1.0,1.0,-2.9,0.869,5076.2
41.0,0.0,0.0,0.0,1.1,4.86,5191.0
82.0,0.0,0.0,0.0,1.4,4.968,5228.1
74.0,0.0,0.0,0.0,1.1,4.855,5191.0
303.0,0.0,0.0,0.0,1.1,4.859,5191.0
145.0,0.0,0.0,0.0,1.4,4.963,5228.1
325.0,0.0,0.0,0.0,1.1,4.855,5191.0
656.0,0.0,0.0,0.0,1.4,4.958,5228.1
142.0,0.0,0.0,0.0,1.4,4.962,5228.1
131.0,0.0,0.0,0.0,1.4,4.866,5228.1
83.0,0.0,0.0,0.0,-1.8,1.445,5099.1
673.0,3.0,1.0,2.0,-1.8,1.354,5099.1
161.0,0.0,0.0,0.0,-1.8,1.703,5099.1
143.0,0.0,0.0,0.0,1.4,4.957,5228.1
541.0,0.0,2.0,1.0,-1.1,0.959,4963.6
203.0,0.0,0.0,0.0,-0.1,4.153,5195.8
514.0,0.0,0.0,0.0,1.4,4.967,5228.1
168.0,0.0,0.0,0.0,1.4,4.963,5228.1
156.0,0.0,0.0,0.0,1.4,4.961,5228.1
324.0,0.0,0.0,0.0,-1.8,1.264,5099.1
226.0,0.0,0.0,0.0,1.1,4.857,5191.0
334.0,0.0,0.0,0.0,-1.8,1.405,5099.1
72.0,0.0,0.0,0.0,-1.8,1.405,5099.1
171.0,0.0,0.0,0.0,1.4,4.962,5228.1
103.0,0.0,0.0,0.0,1.4,4.866,5228.1
271.0,0.0,0.0,0.0,1.4,4.963,5228.1
126.0,0.0,0.0,0.0,1.4,4.962,5228.1
164.0,0.0,0.0,0.0,1.1,4.856,5191.0
109.0,0.0,0.0,0.0,1.4,4.966,5228.1
201.0,0.0,0.0,0.0,1.4,4.963,5228.1
234.0,0.0,2.0,1.0,-1.8,1.344,5099.1
312.0,0.0,0.0,0.0,1.4,4.962,5228.1
36.0,0.0,0.0,0.0,1.4,4.962,5228.1
242.0,0.0,0.0,0.0,1.1,4.859,5191.0
288.0,0.0,0.0,0.0,-1.8,1.354,5099.1
283.0,0.0,0.0,0.0,1.4,4.965,5228.1
326.0,0.0,0.0,0.0,-2.9,0.996,5076.2
450.0,1.0,2.0,2.0,-1.8,0.652,5008.7
227.0,0.0,0.0,0.0,1.4,4.864,5228.1
59.0,0.0,0.0,0.0,-0.1,4.12,5195.8
217.0,0.0,0.0,0.0,1.1,4.86,5191.0
222.0,0.0,1.0,1.0,-1.8,1.334,5099.1
34.0,0.0,0.0,0.0,-1.8,1.25,5099.1
221.0,0.0,0.0,0.0,-1.8,1.266,5099.1
123.0,0.0,0.0,0.0,-1.8,1.334,5099.1
252.0,0.0,0.0,0.0,1.1,4.857,5191.0
98.0,0.0,1.0,1.0,-2.9,0.869,5076.2
997.0,0.0,1.0,1.0,-1.8,1.405,5099.1
95.0,0.0,0.0,0.0,1.1,4.86,5191.0
319.0,0.0,1.0,1.0,-3.4,0.718,5017.5
128.0,0.0,1.0,1.0,-0.1,4.076,5195.8
53.0,0.0,0.0,0.0,1.1,4.864,5191.0
314.0,0.0,0.0,0.0,1.4,4.967,5228.1
774.0,0.0,1.0,1.0,-1.8,1.281,5099.1
244.0,0.0,0.0,0.0,1.1,4.86,5191.0
198.0,0.0,0.0,0.0,-0.1,4.12,5195.8
805.0,0.0,0.0,0.0,-1.8,1.281,5099.1
162.0,0.0,0.0,0.0,-1.8,1.266,5099.1
125.0,0.0,0.0,0.0,1.1,4.857,5191.0
314.0,0.0,0.0,0.0,-1.8,1.299,5099.1
264.0,0.0,0.0,0.0,-1.8,1.313,5099.1
180.0,0.0,0.0,0.0,1.4,4.865,5228.1
653.0,0.0,0.0,0.0,1.4,4.961,5228.1
500.0,0.0,0.0,0.0,1.1,4.86,5191.0
281.0,0.0,0.0,0.0,1.1,4.858,5191.0
88.0,0.0,1.0,1.0,-1.8,1.344,5099.1
388.0,0.0,0.0,0.0,1.4,4.967,5228.1
213.0,0.0,0.0,0.0,1.4,4.968,5228.1
101.0,0.0,0.0,0.0,-1.8,1.531,5099.1
288.0,0.0,0.0,0.0,-2.9,1.266,5076.2
519.0,0.0,0.0,0.0,1.4,4.964,5228.1
198.0,0.0,0.0,0.0,1.4,4.961,5228.1
231.0,0.0,0.0,0.0,-1.8,1.334,5099.1
178.0,0.0,0.0,0.0,-0.1,4.191,5195.8
310.0,0.0,0.0,0.0,1.1,4.857,5191.0
59.0,0.0,0.0,0.0,1.4,4.961,5228.1
142.0,0.0,0.0,0.0,-1.8,1.415,5099.1
147.0,0.0,1.0,1.0,-1.8,1.313,5099.1
558.0,0.0,0.0,0.0,1.4,4.957,5228.1
396.0,0.0,0.0,0.0,-1.8,1.405,5099.1
179.0,0.0,0.0,0.0,1.4,4.957,5228.1
255.0,0.0,0.0,0.0,1.4,4.961,5228.1
174.0,0.0,0.0,0.0,1.4,4.966,5228.1
792.0,0.0,0.0,0.0,-1.8,1.327,5099.1
98.0,0.0,0.0,0.0,1.1,4.857,5191.0
422.0,0.0,0.0,0.0,1.4,4.96,5228.1
211.0,0.0,0.0,0.0,1.4,4.962,5228.1
557.0,0.0,0.0,0.0,-1.8,1.313,5099.1
151.0,0.0,0.0,0.0,-1.8,1.392,5099.1
858.0,0.0,0.0,0.0,1.1,4.857,5191.0
362.0,19.0,2.0,2.0,-1.1,0.884,4963.6
100.0,0.0,0.0,0.0,1.4,4.961,5228.1
203.0,0.0,0.0,0.0,1.1,4.86,5191.0
177.0,0.0,0.0,0.0,-2.9,0.884,5076.2
63.0,0.0,0.0,0.0,-1.8,1.405,5099.1
307.0,0.0,1.0,1.0,-1.8,1.405,5099.1
329.0,0.0,0.0,0.0,1.4,4.963,5228.1
376.0,0.0,0.0,0.0,1.1,4.855,5191.0
166.0,0.0,0.0,0.0,1.1,4.855,5191.0
134.0,0.0,0.0,0.0,-1.8,1.313,5099.1
308.0,0.0,1.0,1.0,-1.8,1.313,5099.1
125.0,0.0,0.0,0.0,-1.8,1.435,5099.1
102.0,7.0,1.0,2.0,-1.8,0.645,5008.7
370.0,0.0,0.0,0.0,1.4,4.866,5228.1
469.0,0.0,0.0,0.0,-1.8,1.415,5099.1
72.0,0.0,0.0,0.0,1.4,4.964,5228.1
399.0,0.0,0.0,0.0,-0.1,4.076,5195.8
122.0,0.0,0.0,0.0,-1.8,1.405,5099.1
118.0,0.0,0.0,0.0,1.1,4.864,5191.0
89.0,0.0,0.0,0.0,1.4,4.961,5228.1
595.0,0.0,1.0,1.0,-2.9,1.26,5076.2
642.0,0.0,0.0,0.0,-2.9,0.884,5076.2
40.0,0.0,0.0,0.0,1.4,4.959,5228.1
413.0,0.0,0.0,0.0,1.4,4.97,5228.1
68.0,0.0,0.0,0.0,1.1,4.857,5191.0
293.0,0.0,2.0,1.0,-1.8,1.266,5099.1
133.0,5.0,1.0,2.0,-1.8,1.27,5099.1
476.0,0.0,0.0,0.0,-1.8,1.25,5099.1
381.0,0.0,1.0,1.0,-0.1,4.021,5195.8
86.0,0.0,1.0,1.0,-0.1,4.191,5195.8
152.0,0.0,1.0,1.0,-1.8,1.25,5099.1
159.0,0.0,0.0,0.0,1.4,4.958,5228.1
116.0,19.0,1.0,2.0,-1.1,0.965,4963.6
207.0,0.0,0.0,0.0,1.4,4.947,5228.1
368.0,0.0,0.0,0.0,1.4,4.968,5228.1
164.0,0.0,0.0,0.0,-1.8,1.334,5099.1
487.0,0.0,0.0,0.0,1.4,4.958,5228.1
267.0,0.0,0.0,0.0,1.4,4.962,5228.1
18.0,0.0,0.0,0.0,1.4,4.865,5228.1
94.0,0.0,0.0,0.0,1.4,4.968,5228.1
430.0,0.0,0.0,0.0,1.1,4.86,5191.0
157.0,0.0,0.0,0.0,-2.9,1.26,5076.2
137.0,0.0,0.0,0.0,1.1,4.856,5191.0
80.0,0.0,0.0,0.0,1.1,4.859,5191.0
324.0,0.0,0.0,0.0,-0.1,4.076,5195.8
338.0,0.0,0.0,0.0,-1.1,1.0,4963.6
264.0,7.0,1.0,2.0,-1.8,1.244,5099.1
96.0,0.0,0.0,0.0,1.1,4.855,5191.0
158.0,0.0,0.0,0.0,-1.8,1.334,5099.1
80.0,0.0,0.0,0.0,1.4,4.958,5228.1
104.0,0.0,0.0,0.0,1.4,4.966,5228.1
157.0,0.0,0.0,0.0,1.4,4.958,5228.1
95.0,0.0,0.0,0.0,-1.8,1.299,5099.1
244.0,0.0,0.0,0.0,-0.1,4.076,5195.8
651.0,0.0,0.0,0.0,-2.9,0.883,5076.2
73.0,0.0,0.0,0.0,1.1,4.857,5191.0
260.0,0.0,0.0,0.0,1.1,4.858,5191.0
243.0,0.0,0.0,0.0,1.4,4.96,5228.1
364.0,0.0,0.0,0.0,-1.8,1.52,5099.1
267.0,0.0,0.0,0.0,1.1,4.857,5191.0
117.0,0.0,0.0,0.0,1.4,4.958,5228.1
533.0,0.0,0.0,0.0,-0.1,4.076,5195.8
194.0,0.0,0.0,0.0,-2.9,1.26,5076.2
50.0,0.0,0.0,0.0,1.4,4.964,5228.1
131.0,0.0,3.0,1.0,-3.4,0.715,5017.5
297.0,0.0,1.0,1.0,-0.1,4.191,5195.8
86.0,0.0,0.0,0.0,-2.9,1.26,5076.2
944.0,0.0,1.0,1.0,-1.8,1.41,5099.1
134.0,0.0,0.0,0.0,1.1,4.855,5191.0
261.0,0.0,0.0,0.0,1.1,4.855,5191.0
125.0,0.0,0.0,0.0,-3.4,0.72,5017.5
21.0,0.0,0.0,0.0,1.4,4.957,5228.1
150.0,0.0,0.0,0.0,-0.1,4.021,5195.8
180.0,0.0,0.0,0.0,1.4,4.957,5228.1
378.0,0.0,0.0,0.0,1.1,4.857,5191.0
126.0,0.0,0.0,0.0,-1.8,1.327,5099.1
157.0,0.0,0.0,0.0,1.4,4.959,5228.1
162.0,0.0,0.0,0.0,1.4,4.961,5228.1
161.0,0.0,0.0,0.0,-1.8,1.313,5099.1
857.0,0.0,0.0,0.0,1.4,4.968,5228.1
330.0,7.0,1.0,2.0,-1.8,0.644,5008.7
113.0,0.0,0.0,0.0,1.4,4.964,5228.1
588.0,0.0,0.0,0.0,1.4,4.96,5228.1
426.0,0.0,0.0,0.0,1.4,4.865,5228.1
159.0,0.0,0.0,0.0,1.1,4.858,5191.0
175.0,1.0,1.0,2.0,-1.1,0.879,4963.6
108.0,0.0,0.0,0.0,1.1,4.859,5191.0
179.0,0.0,0.0,0.0,1.4,4.963,5228.1
600.0,0.0,0.0,0.0,1.4,4.961,5228.1
56.0,0.0,0.0,0.0,1.4,4.955,5228.1
136.0,0.0,1.0,1.0,-1.8,1.25,5099.1
50.0,0.0,0.0,0.0,1.4,4.964,5228.1
362.0,0.0,0.0,0.0,1.4,4.964,5228.1
111.0,0.0,0.0,0.0,1.4,4.963,5228.1
328.0,0.0,0.0,0.0,1.4,4.965,5228.1
447.0,0.0,2.0,1.0,-1.1,0.878,4963.6
138.0,0.0,1.0,1.0,-2.9,0.873,5076.2
396.0,0.0,0.0,0.0,-1.8,1.266,5099.1
231.0,0.0,0.0,0.0,1.4,4.968,5228.1
409.0,0.0,0.0,0.0,1.4,4.865,5228.1
166.0,0.0,0.0,0.0,1.4,4.968,5228.1
140.0,0.0,0.0,0.0,1.4,4.966,5228.1
182.0,0.0,0.0,0.0,-0.1,4.021,5195.8
1286.0,0.0,0.0,0.0,-1.8,1.25,5099.1
824.0,1.0,2.0,2.0,-3.0,0.706,5023.5
284.0,0.0,0.0,0.0,1.1,4.856,5191.0
381.0,0.0,0.0,0.0,1.1,4.864,5191.0
133.0,0.0,0.0,0.0,-1.7,0.84,4991.6
159.0,1.0,3.0,2.0,-1.1,1.05,4963.6
44.0,0.0,0.0,0.0,-0.1,4.021,5195.8
149.0,0.0,1.0,1.0,-1.8,1.266,5099.1
85.0,0.0,0.0,0.0,-3.4,0.771,5017.5
205.0,0.0,0.0,0.0,1.4,4.96,5228.1
196.0,0.0,0.0,0.0,1.4,4.962,5228.1
366.0,0.0,1.0,1.0,-3.4,0.714,5017.5
250.0,0.0,0.0,0.0,-0.1,4.12,5195.8
153.0,0.0,0.0,0.0,1.4,4.959,5228.1
127.0,0.0,0.0,0.0,-1.8,1.334,5099.1
331.0,0.0,0.0,0.0,1.4,4.961,5228.1
193.0,0.0,0.0,0.0,1.4,4.96,5228.1
1100.0,0.0,0.0,0.0,-1.8,1.291,5099.1
164.0,0.0,0.0,0.0,1.4,4.961,5228.1
99.0,0.0,0.0,0.0,1.1,4.857,5191.0
337.0,0.0,0.0,0.0,1.4,4.96,5228.1
485.0,0.0,0.0,0.0,-1.8,1.25,5099.1
245.0,0.0,0.0,0.0,1.4,4.962,5228.1
336.0,0.0,0.0,0.0,1.1,4.859,5191.0
91.0,0.0,0.0,0.0,1.4,4.965,5228.1
394.0,0.0,0.0,0.0,1.4,4.96,5228.1
214.0,0.0,0.0,0.0,1.4,4.965,5228.1
317.0,0.0,0.0,0.0,-3.4,0.739,5017.5
297.0,0.0,0.0,0.0,-2.9,1.044,5076.2
82.0,0.0,1.0,1.0,-1.8,1.405,5099.1
134.0,0.0,0.0,0.0,1.4,4.864,5228.1
102.0,0.0,0.0,0.0,-3.4,0.72,5017.5
87.0,0.0,0.0,0.0,1.1,4.856,5191.0
56.0,0.0,0.0,0.0,1.4,4.962,5228.1
89.0,0.0,0.0,0.0,1.1,4.857,5191.0
117.0,0.0,0.0,0.0,-1.8,1.281,5099.1
297.0,0.0,0.0,0.0,1.1,4.856,5191.0
158.0,0.0,0.0,0.0,1.1,4.859,5191.0
7.0,0.0,1.0,1.0,-1.8,1.25,5099.1
68.0,0.0,0.0,0.0,1.4,4.968,5228.1
134.0,0.0,0.0,0.0,1.4,4.962,5228.1
62.0,0.0,0.0,0.0,1.1,4.857,5191.0
1017.0,0.0,0.0,0.0,1.4,4.96,5228.1
219.0,0.0,0.0,0.0,-0.1,4.12,5195.8
238.0,0.0,0.0,0.0,1.4,4.963,5228.1
286.0,0.0,0.0,0.0,1.4,4.963,5228.1
380.0,0.0,0.0,0.0,1.4,4.963,5228.1
92.0,0.0,0.0,0.0,1.1,4.857,5191.0
718.0,0.0,0.0,0.0,1.4,4.866,5228.1
128.0,0.0,0.0,0.0,1.4,4.958,5228.1
184.0,0.0,0.0,0.0,-0.1,4.12,5195.8
108.0,0.0,0.0,0.0,-1.8,1.405,5099.1
21.0,0.0,0.0,0.0,-1.8,1.266,5099.1
481.0,0.0,0.0,0.0,1.4,4.958,5228.1
96.0,0.0,0.0,0.0,1.4,4.961,5228.1
38.0,0.0,1.0,1.0,-1.8,1.281,5099.1
174.0,0.0,0.0,0.0,1.4,4.964,5228.1
303.0,0.0,1.0,1.0,-1.8,1.445,5099.1
148.0,0.0,0.0,0.0,1.4,4.964,5228.1
94.0,0.0,1.0,1.0,-1.8,1.266,5099.1
274.0,0.0,0.0,0.0,1.1,4.855,5191.0
88.0,0.0,0.0,0.0,1.4,4.864,5228.1
763.0,0.0,0.0,0.0,1.1,4.857,5191.0
87.0,0.0,0.0,0.0,1.4,4.962,5228.1
32.0,0.0,0.0,0.0,1.4,4.958,5228.1
62.0,0.0,0.0,0.0,1.4,4.965,5228.1
898.0,0.0,0.0,0.0,1.4,4.963,5228.1
223.0,0.0,0.0,0.0,1.4,4.963,5228.1
362.0,0.0,0.0,0.0,1.4,4.966,5228.1
251.0,0.0,0.0,0.0,-1.8,1.327,5099.1
350.0,0.0,1.0,1.0,-1.8,1.41,5099.1
219.0,0.0,0.0,0.0,1.4,4.964,5228.1
144.0,0.0,0.0,0.0,1.4,4.963,5228.1
266.0,0.0,0.0,0.0,1.1,4.855,5191.0
309.0,0.0,0.0,0.0,1.1,4.86,5191.0
282.0,0.0,0.0,0.0,1.4,4.961,5228.1
196.0,0.0,0.0,0.0,-1.8,1.266,5099.1
226.0,0.0,0.0,0.0,-1.8,1.354,5099.1
728.0,0.0,0.0,0.0,-0.1,4.076,5195.8
179.0,0.0,0.0,0.0,-1.8,1.405,5099.1
460.0,0.0,0.0,0.0,1.4,4.967,5228.1
173.0,0.0,0.0,0.0,-2.9,0.825,5076.2
153.0,0.0,0.0,0.0,1.4,4.963,5228.1
490.0,0.0,0.0,0.0,1.4,4.865,5228.1
151.0,0.0,1.0,1.0,-1.8,1.281,5099.1
224.0,0.0,0.0,0.0,-0.1,4.153,5195.8
173.0,2.0,1.0,2.0,-3.4,0.755,5017.5
439.0,0.0,0.0,0.0,-1.8,1.25,5099.1
596.0,0.0,0.0,0.0,-2.9,1.262,5076.2
265.0,0.0,0.0,0.0,1.4,4.962,5228.1
304.0,0.0,0.0,0.0,1.4,4.962,5228.1
242.0,0.0,2.0,1.0,-3.4,0.742,5017.5
227.0,0.0,0.0,0.0,-1.8,0.677,5008.7
64.0,0.0,0.0,0.0,-1.8,1.244,5099.1
456.0,0.0,0.0,0.0,1.1,4.857,5191.0
45.0,0.0,0.0,0.0,1.4,4.947,5228.1
204.0,0.0,0.0,0.0,1.1,4.857,5191.0
188.0,0.0,0.0,0.0,1.4,4.964,5228.1
143.0,0.0,0.0,0.0,-0.1,4.153,5195.8
136.0,0.0,0.0,0.0,1.4,4.864,5228.1
564.0,0.0,0.0,0.0,-0.1,4.191,5195.8
240.0,0.0,0.0,0.0,1.4,4.968,5228.1
305.0,0.0,0.0,0.0,-1.8,0.659,5008.7
494.0,0.0,0.0,0.0,1.4,4.966,5228.1
59.0,0.0,0.0,0.0,1.1,4.856,5191.0
141.0,0.0,0.0,0.0,1.4,4.967,5228.1
173.0,0.0,0.0,0.0,1.4,4.966,5228.1
184.0,0.0,0.0,0.0,1.4,4.864,5228.1
35.0,0.0,0.0,0.0,1.4,4.959,5228.1
14.0,0.0,0.0,0.0,-0.1,4.076,5195.8
200.0,0.0,0.0,0.0,-0.1,4.12,5195.8
325.0,0.0,0.0,0.0,1.1,4.86,5191.0
454.0,0.0,0.0,0.0,-0.1,4.076,5195.8
288.0,0.0,0.0,0.0,1.4,4.967,5228.1
444.0,0.0,0.0,0.0,1.4,4.865,5228.1
164.0,0.0,0.0,0.0,-3.4,0.722,5017.5
643.0,0.0,0.0,0.0,1.1,4.858,5191.0
98.0,0.0,0.0,0.0,1.4,4.963,5228.1
107.0,0.0,0.0,0.0,1.4,4.961,5228.1
218.0,0.0,0.0,0.0,1.1,4.857,5191.0
149.0,0.0,0.0,0.0,1.4,4.864,5228.1
701.0,0.0,0.0,0.0,-2.9,0.879,5076.2
163.0,0.0,0.0,0.0,1.4,4.865,5228.1
413.0,0.0,0.0,0.0,1.1,4.859,5191.0
65.0,0.0,0.0,0.0,1.1,4.859,5191.0
114.0,0.0,0.0,0.0,1.4,4.961,5228.1
283.0,0.0,0.0,0.0,1.4,4.961,5228.1
124.0,0.0,0.0,0.0,1.1,4.856,5191.0
354.0,0.0,0.0,0.0,-1.8,1.25,5099.1
27.0,0.0,0.0,0.0,-0.1,4.191,5195.8
53.0,0.0,0.0,0.0,-0.1,4.021,5195.8
79.0,0.0,0.0,0.0,-3.4,0.728,5017.5
13.0,0.0,0.0,0.0,-1.7,0.711,4991.6
93.0,0.0,0.0,0.0,1.1,4.855,5191.0
155.0,0.0,0.0,0.0,1.4,4.962,5228.1
268.0,0.0,1.0,1.0,-1.8,0.642,5008.7
209.0,0.0,1.0,1.0,-0.1,4.12,5195.8
75.0,0.0,0.0,0.0,1.1,4.86,5191.0
151.0,0.0,0.0,0.0,1.4,4.968,5228.1
356.0,0.0,0.0,0.0,1.4,4.965,5228.1
12.0,0.0,0.0,0.0,-1.8,1.25,5099.1
89.0,0.0,0.0,0.0,-2.9,0.821,5076.2
624.0,0.0,0.0,0.0,1.4,4.961,5228.1
229.0,0.0,0.0,0.0,-0.1,4.153,5195.8
67.0,0.0,0.0,0.0,-0.1,4.076,5195.8
109.0,0.0,0.0,0.0,1.4,4.958,5228.1
387.0,1.0,2.0,2.0,-3.0,0.706,5023.5
140.0,0.0,0.0,0.0,1.4,4.959,5228.1
125.0,0.0,0.0,0.0,1.4,4.961,5228.1
184.0,0.0,0.0,0.0,1.4,4.961,5228.1
73.0,0.0,0.0,0.0,1.4,4.964,5228.1
160.0,0.0,0.0,0.0,1.1,4.857,5191.0
246.0,0.0,0.0,0.0,1.1,4.86,5191.0
197.0,0.0,0.0,0.0,1.1,4.864,5191.0
320.0,0.0,0.0,0.0,1.1,4.857,5191.0
402.0,0.0,1.0,1.0,-1.8,1.405,5099.1
176.0,0.0,0.0,0.0,1.1,4.86,5191.0
700.0,0.0,0.0,0.0,1.4,4.965,5228.1
6.0,0.0,0.0,0.0,1.4,4.968,5228.1
153.0,0.0,0.0,0.0,1.1,4.857,5191.0
36.0,0.0,0.0,0.0,-1.8,1.354,5099.1
186.0,0.0,0.0,0.0,1.4,4.963,5228.1
133.0,0.0,0.0,0.0,1.4,4.968,5228.1
113.0,0.0,0.0,0.0,1.4,4.962,5228.1
198.0,0.0,0.0,0.0,1.1,4.857,5191.0
22.0,0.0,1.0,1.0,-1.8,1.266,5099.1
112.0,0.0,0.0,0.0,1.4,4.965,5228.1
128.0,0.0,0.0,0.0,1.1,4.857,5191.0
88.0,0.0,0.0,0.0,1.4,4.958,5228.1
95.0,0.0,0.0,0.0,1.1,4.858,5191.0
34.0,0.0,0.0,0.0,1.4,4.968,5228.1
184.0,0.0,0.0,0.0,1.1,4.857,5191.0
