age,job,marital,education,default,housing,loan,month,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
42,0,0,0,1,1,0,1,38,8,0,0,0,1.4,94.465,-41.8,4.959,5228.1
31,2,0,6,0,1,0,3,109,3,0,0,0,1.4,93.444,-36.1,4.965,5228.1
29,8,0,6,0,1,0,7,60,3,0,0,0,-1.8,92.843,-50.0,1.663,5099.1
27,0,1,6,0,1,0,0,9,9,0,0,0,-1.8,92.893,-46.2,1.291,5099.1
59,3,0,2,1,1,0,2,108,7,0,0,0,1.4,93.918,-42.7,4.962,5228.1
28,3,0,0,0,0,0,0,590,1,0,0,0,-1.8,92.893,-46.2,1.291,5099.1
45,6,0,6,0,1,1,5,789,1,0,0,0,-0.1,93.2,-42.0,4.191,5195.8
31,2,1,6,0,0,1,1,210,1,0,0,0,-2.9,92.963,-40.8,1.262,5076.2
33,3,0,3,0,1,0,1,139,1,0,0,0,1.4,94.465,-41.8,4.959,5228.1
34,4,0,4,0,0,0,3,126,2,0,0,0,1.4,93.444,-36.1,4.965,5228.1
56,3,0,3,0,1,0,3,91,3,0,0,0,1.4,93.444,-36.1,4.966,5228.1
35,2,0,1,0,0,0,1,250,1,0,0,0,1.4,94.465,-41.8,4.961,5228.1
38,4,1,4,0,1,0,2,170,3,0,0,0,1.4,93.918,-42.7,4.961,5228.1
33,2,1,1,0,0,0,8,380,3,0,0,0,-1.8,93.075,-47.1,1.365,5099.1
34,2,1,1,0,1,0,1,122,16,0,0,0,1.4,94.465,-41.8,4.967,5228.1
52,4,0,4,0,1,0,3,88,3,0,0,0,1.4,93.444,-36.1,4.968,5228.1
30,2,0,6,0,1,0,3,618,3,0,0,0,1.4,93.444,-36.1,4.963,5228.1
57,5,0,3,0,0,0,3,388,4,0,0,0,1.4,93.444,-36.1,4.965,5228.1
36,2,1,6,0,1,0,8,274,2,0,0,0,-1.8,93.075,-47.1,1.41,5099.1
40,2,0,1,0,1,0,8,326,1,0,1,1,-1.8,93.075,-47.1,1.405,5099.1
50,3,0,0,1,1,0,3,164,1,0,0,0,1.4,93.444,-36.1,4.965,5228.1
33,2,0,1,1,1,0,0,179,2,0,0,0,1.1,93.994,-36.4,4.855,5191.0
30,4,1,6,1,1,0,0,722,1,0,0,0,-1.8,92.893,-46.2,1.327,5099.1
36,8,1,6,0,1,0,2,335,3,0,0,0,1.4,93.918,-42.7,4.963,5228.1
41,3,0,3,1,1,0,0,581,1,0,0,0,1.1,93.994,-36.4,4.857,5191.0
33,3,0,4,0,1,0,1,90,1,0,0,0,-2.9,92.963,-40.8,1.26,5076.2
56,5,0,6,0,1,0,1,252,1,0,2,1,-2.9,92.963,-40.8,1.26,5076.2
39,0,0,0,0,0,1,0,74,4,0,0,0,1.1,93.994,-36.4,4.857,5191.0
44,3,0,3,1,1,0,2,574,1,0,0,0,1.4,93.918,-42.7,4.96,5228.1
28,4,0,4,0,1,0,2,280,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1
56,8,0,3,1,0,0,2,571,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1
28,1,0,1,0,1,0,2,71,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1
46,2,0,6,0,0,0,0,430,2,0,0,0,1.1,93.994,-36.4,4.86,5191.0
30,4,1,4,0,0,0,2,136,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1
37,3,2,3,0,1,1,8,83,1,0,0,0,-1.8,93.075,-47.1,1.405,5099.1
35,2,1,0,1,1,0,0,381,2,0,0,0,1.1,93.994,-36.4,4.856,5191.0
32,2,0,6,0,1,0,9,205,2,0,0,0,-3.4,92.379,-29.8,0.803,5017.5
51,3,0,3,1,1,0,0,1178,2,0,0,0,1.1,93.994,-36.4,4.855,5191.0
33,6,1,6,0,0,0,4,119,3,0,0,0,-1.1,94.601,-49.5,0.987,4963.6
30,2,1,6,0,1,1,5,26,10,0,0,0,-0.1,93.2,-42.0,4.021,5195.8
35,3,0,2,1,0,0,0,43,1,0,0,0,-1.8,92.893,-46.2,1.313,5099.1
48,4,0,4,0,0,0,8,95,1,0,1,1,-1.8,93.075,-47.1,1.445,5099.1
40,3,0,0,1,2,2,0,374,1,0,0,0,1.1,93.994,-36.4,4.856,5191.0
39,1,0,5,1,1,1,2,1201,6,0,0,0,1.4,93.918,-42.7,4.963,5228.1
46,2,0,6,0,0,0,0,268,2,0,0,0,1.1,93.994,-36.4,4.857,5191.0
28,11,1,1,0,0,0,0,182,4,0,0,0,-1.8,92.893,-46.2,1.281,5099.1
59,3,0,0,0,0,0,3,163,3,0,0,0,-2.9,92.201,-31.4,0.883,5076.2
56,0,2,0,1,0,0,0,115,1,0,0,0,1.1,93.994,-36.4,4.857,5191.0
48,1,0,0,1,1,0,3,436,1,0,0,0,1.4,93.444,-36.1,4.965,5228.1
48,3,0,0,0,0,0,1,29,2,0,0,0,1.4,94.465,-41.8,4.959,5228.1
53,6,2,6,0,0,1,5,368,2,3,1,2,-3.4,92.649,-30.1,0.716,5017.5
50,4,1,1,1,0,0,2,125,6,0,0,0,1.4,93.918,-42.7,4.968,5228.1
20,11,1,1,0,1,1,2,136,4,0,0,0,1.4,93.918,-42.7,4.961,5228.1
40,8,1,6,0,1,0,2,1065,3,0,0,0,1.4,93.918,-42.7,4.963,5228.1
45,3,0,5,1,0,0,0,223,1,0,0,0,1.1,93.994,-36.4,4.857,5191.0
58,8,0,2,1,1,0,3,157,5,0,0,0,1.4,93.444,-36.1,4.962,5228.1
29,2,1,6,0,1,0,5,315,2,0,1,1,-0.1,93.2,-42.0,4.076,5195.8
31,11,1,5,0,1,0,9,69,1,0,0,0,-1.1,94.199,-37.5,0.879,4963.6
30,4,1,6,0,1,0,3,87,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1
28,0,0,1,0,0,0,2,271,2,0,0,0,1.4,93.918,-42.7,4.963,5228.1
58,4,2,4,1,0,0,3,36,6,0,0,0,1.4,93.444,-36.1,4.964,5228.1
56,3,0,3,1,0,0,1,99,6,0,0,0,1.4,94.465,-41.8,4.864,5228.1
54,5,0,4,1,0,0,3,76,1,0,0,0,-2.9,92.201,-31.4,0.838,5076.2
41,3,2,3,0,1,0,0,102,1,0,0,0,-1.8,92.893,-46.2,1.327,5099.1
37,6,0,6,0,0,0,8,666,1,0,0,0,-1.8,93.075,-47.1,1.405,5099.1
41,7,0,4,0,1,0,1,109,1,0,0,0,1.4,94.465,-41.8,4.961,5228.1
29,4,1,3,0,1,0,0,288,2,0,0,0,-1.8,92.893,-46.2,1.299,5099.1
35,2,1,1,0,1,0,0,59,2,0,0,0,1.1,93.994,-36.4,4.858,5191.0
35,2,0,6,0,1,0,3,82,4,0,0,0,1.4,93.444,-36.1,4.962,5228.1
55,0,0,1,1,1,0,0,14,8,0,2,1,-1.8,92.893,-46.2,1.25,5099.1
44,2,2,5,0,0,0,2,183,2,0,0,0,1.4,93.918,-42.7,4.955,5228.1
41,3,1,3,0,0,0,0,74,1,0,0,0,1.1,93.994,-36.4,4.86,5191.0
30,2,0,6,0,1,0,3,183,1,0,0,0,1.4,93.444,-36.1,4.963,5228.1
36,4,0,4,0,1,0,1,302,1,0,0,0,1.4,94.465,-41.8,4.865,5228.1
55,4,0,4,0,0,0,8,376,2,0,1,1,-1.8,93.075,-47.1,1.466,5099.1
43,2,0,6,0,1,0,5,209,2,0,0,0,-0.1,93.2,-42.0,4.12,5195.8
42,2,1,5,0,0,0,0,51,9,0,0,0,1.1,93.994,-36.4,4.857,5191.0
46,3,0,0,0,0,0,3,293,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1
35,4,1,6,0,0,0,3,118,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1
38,6,0,6,0,0,0,0,208,3,0,0,0,-1.8,92.893,-46.2,1.354,5099.1
43,4,1,4,0,0,0,4,147,1,0,0,0,-0.1,93.798,-40.4,5.045,5195.8
48,2,2,1,0,0,0,0,66,2,0,0,0,1.1,93.994,-36.4,4.86,5191.0
47,4,1,4,1,0,0,1,126,1,0,0,0,1.4,94.465,-41.8,4.864,5228.1
60,5,0,6,0,0,0,3,576,1,0,0,0,-2.9,92.201,-31.4,0.879,5076.2
45,3,1,3,0,1,1,5,61,2,0,1,1,-0.1,93.2,-42.0,4.191,5195.8
37,2,0,6,0,1,0,1,145,1,0,0,0,-2.9,92.963,-40.8,1.268,5076.2
33,2,2,1,0,0,0,3,107,1,0,0,0,-1.7,94.027,-38.3,0.89,4991.6
50,2,0,6,0,0,0,5,176,1,8,2,2,-3.4,92.649,-30.1,0.714,5017.5
32,4,0,6,0,1,0,3,318,1,0,0,0,1.4,93.444,-36.1,4.968,5228.1
53,9,0,0,1,1,0,3,23,6,0,0,0,1.4,93.444,-36.1,4.964,5228.1
40,3,0,0,0,0,0,0,77,1,0,0,0,-1.8,92.893,-46.2,1.313,5099.1
42,1,1,1,0,0,0,0,122,2,0,0,0,-1.8,92.893,-46.2,1.327,5099.1
42,2,2,6,0,1,0,5,199,2,0,0,0,-0.1,93.2,-42.0,4.191,5195.8
41,2,2,6,0,0,0,3,115,4,0,0,0,1.4,93.444,-36.1,4.965,5228.1
31,2,1,1,0,1,0,2,183,1,0,0,0,1.4,93.918,-42.7,4.957,5228.1
28,2,1,6,0,0,0,2,69,3,0,0,0,1.4,93.918,-42.7,4.968,5228.1
35,4,0,6,0,2,2,3,117,1,0,0,0,-2.9,92.201,-31.4,0.859,5076.2
36,6,0,6,0,0,0,3,328,1,0,0,0,-2.9,92.201,-31.4,0.884,5076.2
53,5,2,4,0,2,2,3,82,2,0,0,0,1.4,93.444,-36.1,4.963,5228.1
34,2,1,1,0,1,0,0,78,4,0,0,0,1.1,93.994,-36.4,4.857,5191.0
32,2,1,6,0,0,0,5,36,1,0,0,0,-0.1,93.2,-42.0,4.153,5195.8
50,0,0,5,0,1,0,1,167,2,0,0,0,1.4,94.465,-41.8,4.961,5228.1
57,3,0,3,1,1,0,2,579,4,0,0,0,1.4,93.918,-42.7,4.961,5228.1
49,0,0,6,0,1,0,3,210,2,0,0,0,1.4,93.444,-36.1,4.967,5228.1
47,0,0,6,0,1,0,3,232,2,0,0,0,-2.9,92.201,-31.4,0.843,5076.2
35,2,1,6,0,1,0,0,75,1,0,1,1,-1.8,92.893,-46.2,1.299,5099.1
27,2,1,6,0,1,0,0,480,2,0,0,0,-1.8,92.893,-46.2,1.27,5099.1
47,4,0,4,0,1,0,3,185,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1
45,6,0,6,0,1,1,0,265,3,0,0,0,-1.8,92.893,-46.2,1.327,5099.1
37,4,0,4,0,0,0,1,140,5,0,0,0,1.4,94.465,-41.8,4.967,5228.1
45,4,0,4,0,1,0,0,207,5,0,0,0,-1.8,92.893,-46.2,1.27,5099.1
40,3,2,0,0,1,0,5,58,1,0,1,1,-0.1,93.2,-42.0,4.021,5195.8
35,2,1,3,0,1,0,0,301,3,10,1,2,-1.8,92.893,-46.2,1.291,5099.1
36,3,0,3,0,0,0,2,63,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1
47,6,0,6,0,0,0,5,126,2,0,0,0,-0.1,93.2,-42.0,4.153,5195.8
50,1,1,1,0,1,0,2,110,2,0,0,0,1.4,93.918,-42.7,4.961,5228.1
40,6,0,6,0,2,2,1,315,1,0,0,0,1.4,94.465,-41.8,4.866,5228.1
43,8,0,6,0,1,0,7,264,2,10,1,2,-1.8,93.369,-34.8,0.652,5008.7
27,1,1,4,0,1,0,1,392,1,0,0,0,-2.9,92.963,-40.8,1.262,5076.2
40,7,0,1,0,1,0,1,196,1,0,0,0,1.4,94.465,-41.8,4.961,5228.1
34,3,1,2,0,1,1,2,195,1,0,0,0,1.4,93.918,-42.7,4.957,5228.1
28,1,0,1,0,1,0,0,133,4,0,0,0,1.1,93.994,-36.4,4.864,5191.0
21,11,1,1,0,1,0,1,202,2,0,0,0,-2.9,92.963,-40.8,1.266,5076.2
31,6,0,6,0,0,0,1,217,1,0,0,0,-2.9,92.963,-40.8,1.262,5076.2
42,3,0,0,1,2,2,0,200,1,0,0,0,1.1,93.994,-36.4,4.859,5191.0
56,5,0,0,1,0,0,3,116,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1
36,3,0,3,0,1,0,2,77,2,0,0,0,1.4,93.918,-42.7,4.968,5228.1
65,0,0,0,0,0,0,1,145,2,0,0,0,-2.9,92.963,-40.8,1.266,5076.2
51,3,2,3,0,1,0,0,187,3,0,0,0,-1.8,92.893,-46.2,1.281,5099.1
43,6,0,6,0,2,2,0,193,3,0,0,0,1.1,93.994,-36.4,4.858,5191.0
37,4,1,3,1,0,0,0,83,1,0,0,0,1.1,93.994,-36.4,4.856,5191.0
58,8,0,4,0,1,0,0,84,2,0,0,0,1.1,93.994,-36.4,4.856,5191.0
56,9,0,0,0,1,0,3,106,1,0,0,0,1.4,93.444,-36.1,4.965,5228.1
50,8,0,6,0,1,0,3,155,1,0,0,0,1.4,93.444,-36.1,4.966,5228.1
31,3,1,1,0,0,0,0,153,1,0,0,0,-1.8,92.893,-46.2,1.334,5099.1
58,6,2,6,0,0,0,5,418,1,4,1,2,-0.1,93.2,-42.0,4.12,5195.8
38,4,0,4,0,1,0,8,136,3,0,0,0,-1.8,93.075,-47.1,1.405,5099.1
43,2,0,6,0,1,0,7,111,3,0,0,0,-1.8,92.843,-50.0,1.531,5099.1
52,10,0,3,1,0,0,0,267,4,0,0,0,1.1,93.994,-36.4,4.857,5191.0
32,3,0,3,0,1,0,0,280,1,0,0,0,1.1,93.994,-36.4,4.855,5191.0
34,1,1,3,0,0,0,0,308,1,0,0,0,-1.8,92.893,-46.2,1.281,5099.1
28,7,1,1,0,1,0,6,94,3,1,3,2,-3.0,92.713,-33.0,0.709,5023.5
52,4,2,1,0,1,0,3,101,1,0,0,0,1.4,93.444,-36.1,4.968,5228.1
37,2,0,1,0,0,1,8,463,1,0,1,1,-1.8,93.075,-47.1,1.405,5099.1
34,1,0,1,0,1,0,1,76,3,0,0,0,1.4,94.465,-41.8,4.96,5228.1
29,4,0,4,0,1,0,2,128,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1
48,4,0,4,0,1,0,5,156,2,0,0,0,-0.1,93.2,-42.0,4.191,5195.8
45,2,0,1,0,0,0,3,457,8,0,0,0,1.4,93.444,-36.1,4.963,5228.1
38,2,0,1,0,2,2,0,295,2,0,0,0,-1.8,92.893,-46.2,1.313,5099.1
25,1,1,4,0,1,0,2,384,1,0,0,0,1.4,93.918,-42.7,4.963,5228.1
55,3,2,0,1,1,1,0,163,1,0,1,1,-1.8,92.893,-46.2,1.299,5099.1
31,3,0,3,0,1,0,5,167,3,0,0,0,-0.1,93.2,-42.0,4.12,5195.8
35,9,1,0,1,0,0,0,82,1,0,0,0,1.1,93.994,-36.4,4.855,5191.0
32,3,2,3,0,0,0,0,95,3,0,0,0,1.1,93.994,-36.4,4.857,5191.0
33,7,0,6,0,1,0,3,59,2,0,0,0,1.4,93.444,-36.1,4.963,5228.1
32,3,0,3,0,0,0,0,102,4,0,0,0,1.1,93.994,-36.4,4.856,5191.0
40,4,0,4,0,1,0,3,505,3,0,0,0,1.4,93.444,-36.1,4.965,5228.1
28,10,0,3,1,1,0,0,78,2,0,0,0,-1.8,92.893,-46.2,1.25,5099.1
36,1,0,1,0,1,0,0,54,1,0,0,0,1.1,93.994,-36.4,4.857,5191.0
48,8,2,6,0,0,0,3,166,1,0,1,1,-1.7,94.027,-38.3,0.898,4991.6
48,2,0,6,0,0,1,0,312,3,0,0,0,-1.8,92.893,-46.2,1.354,5099.1
31,2,1,6,0,1,0,3,94,1,0,0,0,1.4,93.444,-36.1,4.965,5228.1
35,1,0,1,0,0,0,0,194,1,0,0,0,1.1,93.994,-36.4,4.855,5191.0
33,2,0,6,0,1,0,5,148,3,0,1,1,-0.1,93.2,-42.0,4.021,5195.8
35,1,1,1,0,1,0,2,116,1,0,0,0,1.4,93.918,-42.7,4.963,5228.1
47,3,0,2,1,1,0,3,103,2,0,0,0,1.4,93.444,-36.1,4.965,5228.1
47,10,0,4,1,1,0,1,78,1,0,0,0,1.4,94.465,-41.8,4.961,5228.1
40,2,0,6,1,1,0,3,343,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1
33,2,1,4,0,1,0,2,143,4,0,0,0,1.4,93.918,-42.7,4.968,5228.1
46,9,0,0,1,1,0,1,110,3,0,0,0,1.4,94.465,-41.8,4.955,5228.1
30,4,3,6,0,0,0,7,173,2,1,2,2,-1.8,93.369,-34.8,0.639,5008.7
29,2,1,3,1,0,0,0,93,1,0,0,0,1.1,93.994,-36.4,4.86,5191.0
40,2,1,5,1,0,1,0,61,4,0,0,0,1.1,93.994,-36.4,4.858,5191.0
49,3,0,1,0,0,0,3,193,2,0,0,0,1.4,93.444,-36.1,4.968,5228.1
44,2,0,6,0,0,0,8,109,1,0,0,0,-1.8,93.075,-47.1,1.365,5099.1
46,3,0,3,0,1,0,5,187,1,0,1,1,-0.1,93.2,-42.0,4.12,5195.8
32,6,1,4,0,1,0,0,68,10,0,1,1,-1.8,92.893,-46.2,1.291,5099.1
56,0,0,0,1,0,0,2,76,1,0,0,0,1.4,93.918,-42.7,4.961,5228.1
35,2,0,6,0,1,0,5,185,2,0,1,1,-0.1,93.2,-42.0,4.12,5195.8
41,8,0,6,0,1,0,8,884,1,0,1,1,-1.8,93.075,-47.1,1.41,5099.1
32,3,0,0,0,0,0,0,230,2,0,0,0,1.1,93.994,-36.4,4.859,5191.0
38,2,0,1,0,1,0,0,1281,1,0,0,0,-1.8,92.893,-46.2,1.313,5099.1
37,3,0,1,0,1,0,0,475,3,0,0,0,-1.8,92.893,-46.2,1.313,5099.1
50,2,0,1,0,1,0,4,326,1,0,0,0,-1.1,94.601,-49.5,0.987,4963.6
46,10,0,4,0,0,0,0,86,2,0,0,0,1.1,93.994,-36.4,4.858,5191.0
57,1,0,1,0,1,0,8,275,2,0,1,1,-1.8,93.075,-47.1,1.435,5099.1
58,8,0,6,0,0,0,3,1242,3,0,0,0,1.4,93.444,-36.1,4.966,5228.1
39,6,0,3,0,1,0,0,159,1,0,0,0,1.1,93.994,-36.4,4.864,5191.0
54,6,0,0,1,0,0,0,345,9,0,0,0,1.1,93.994,-36.4,4.855,5191.0
41,2,1,1,0,0,0,0,168,1,0,0,0,1.1,93.994,-36.4,4.857,5191.0
57,4,0,1,1,0,1,3,257,1,0,0,0,1.4,93.444,-36.1,4.966,5228.1
24,6,0,6,0,2,2,2,530,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1
70,5,0,2,0,1,0,8,252,1,0,0,0,-1.8,93.075,-47.1,1.405,5099.1
44,4,2,1,0,1,0,0,457,5,0,0,0,1.1,93.994,-36.4,4.858,5191.0
35,6,2,6,0,0,0,3,83,7,0,0,0,1.4,93.444,-36.1,4.965,5228.1
36,4,0,4,0,0,0,0,194,1,0,0,0,1.1,93.994,-36.4,4.855,5191.0
32,7,1,6,0,1,0,0,51,1,0,0,0,-1.8,92.893,-46.2,1.281,5099.1
54,5,2,0,1,1,0,2,498,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1
36,6,2,1,0,0,0,0,144,7,0,0,0,1.1,93.994,-36.4,4.857,5191.0
51,6,0,6,1,0,1,0,1156,2,0,0,0,1.1,93.994,-36.4,4.86,5191.0
53,6,2,6,0,1,0,8,297,1,12,1,2,-1.8,93.075,-47.1,1.365,5099.1
32,2,0,6,0,1,0,0,374,2,0,0,0,-1.8,92.893,-46.2,1.313,5099.1
34,4,0,4,0,0,0,3,123,1,0,0,0,-2.9,92.201,-31.4,0.861,5076.2
38,4,1,4,0,0,1,2,80,4,0,0,0,1.4,93.918,-42.7,4.961,5228.1
33,7,2,3,0,1,0,0,180,2,0,0,0,1.1,93.994,-36.4,4.86,5191.0
32,3,1,1,0,0,0,1,956,3,0,0,0,1.4,94.465,-41.8,4.864,5228.1
34,2,0,6,0,0,0,1,150,1,3,2,2,-1.7,94.055,-39.8,0.715,4991.6
43,1,0,1,0,1,1,2,118,8,0,0,0,1.4,93.918,-42.7,4.962,5228.1
53,1,0,1,0,0,0,5,166,1,0,1,1,-0.1,93.2,-42.0,4.191,5195.8
43,4,0,1,0,1,1,9,167,1,3,2,2,-3.4,92.379,-29.8,0.809,5017.5
30,6,1,6,0,1,0,2,323,1,0,0,0,1.4,93.918,-42.7,4.96,5228.1
39,2,1,6,1,0,1,3,155,1,0,0,0,1.4,93.444,-36.1,4.965,5228.1
46,3,1,2,1,1,0,0,304,3,0,0,0,-1.8,92.893,-46.2,1.327,5099.1
50,3,0,0,1,0,1,0,600,1,0,0,0,1.1,93.994,-36.4,4.856,5191.0
53,2,0,6,1,1,0,0,124,1,0,1,1,-1.8,92.893,-46.2,1.334,5099.1
44,2,1,4,0,1,0,0,105,3,0,0,0,-1.8,92.893,-46.2,1.299,5099.1
52,2,2,3,0,1,1,8,20,5,0,1,1,-1.8,93.075,-47.1,1.405,5099.1
34,4,0,4,0,1,0,5,179,5,0,1,1,-3.4,92.649,-30.1,0.722,5017.5
45,6,1,3,0,1,0,5,165,3,0,1,1,-0.1,93.2,-42.0,4.076,5195.8
59,9,0,5,0,1,0,2,52,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1
75,0,2,0,0,0,0,5,135,8,3,1,2,-3.4,92.649,-30.1,0.714,5017.5
44,7,2,1,1,1,0,0,269,2,0,0,0,1.1,93.994,-36.4,4.858,5191.0
39,3,0,2,1,0,0,0,124,1,0,1,1,-1.8,92.893,-46.2,1.25,5099.1
27,3,1,3,0,1,0,0,339,2,0,1,1,-1.8,92.893,-46.2,1.291,5099.1
39,3,1,6,0,1,0,0,53,3,0,1,1,-1.8,92.893,-46.2,1.281,5099.1
42,10,0,1,0,1,0,2,247,1,0,0,0,1.4,93.918,-42.7,4.96,5228.1
41,8,0,6,0,0,0,3,173,2,0,0,0,1.4,93.444,-36.1,4.963,5228.1
52,0,0,0,1,1,0,3,197,2,0,0,0,1.4,93.444,-36.1,4.963,5228.1
62,5,2,1,0,1,0,1,201,4,0,0,0,-1.7,94.055,-39.8,0.732,4991.6
55,2,2,6,0,1,0,5,288,2,0,0,0,-0.1,93.2,-42.0,4.191,5195.8
58,3,0,5,1,1,0,3,286,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1
54,0,2,5,0,0,0,0,167,1,0,0,0,1.1,93.994,-36.4,4.857,5191.0
34,3,0,3,0,0,0,0,210,1,0,0,0,1.1,93.994,-36.4,4.855,5191.0
52,3,0,3,0,0,0,1,205,4,0,0,0,1.4,94.465,-41.8,4.959,5228.1
31,1,0,1,1,0,0,2,160,3,0,0,0,1.4,93.918,-42.7,4.96,5228.1
45,2,0,6,0,2,2,9,55,6,0,1,1,-3.4,92.379,-29.8,0.819,5017.5
31,4,0,1,0,0,0,2,75,3,0,0,0,1.4,93.918,-42.7,4.96,5228.1
44,10,0,6,1,0,1,2,13,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1
24,1,1,1,0,0,0,0,47,1,0,1,1,-1.8,92.893,-46.2,1.266,5099.1
37,4,0,4,0,1,0,0,198,2,0,0,0,1.1,93.994,-36.4,4.857,5191.0
52,6,0,4,0,0,0,0,203,1,0,0,0,1.1,93.994,-36.4,4.859,5191.0
33,3,0,2,0,1,0,1,685,5,0,0,0,1.4,94.465,-41.8,4.865,5228.1
30,10,2,6,0,0,0,1,101,5,0,0,0,1.4,94.465,-41.8,4.947,5228.1
33,1,1,1,0,0,0,1,326,3,0,0,0,1.4,94.465,-41.8,4.865,5228.1
34,4,0,4,1,1,0,3,239,3,0,0,0,1.4,93.444,-36.1,4.963,5228.1
32,3,2,3,1,0,0,0,309,2,0,0,0,1.1,93.994,-36.4,4.857,5191.0
31,3,1,3,0,1,0,2,486,1,0,0,0,1.4,93.918,-42.7,4.963,5228.1
52,6,0,6,0,0,0,3,600,1,0,0,0,-2.9,92.201,-31.4,0.884,5076.2
31,3,0,3,1,1,0,2,204,3,0,0,0,1.4,93.918,-42.7,4.961,5228.1
41,2,0,3,1,0,0,0,244,6,0,0,0,1.1,93.994,-36.4,4.857,5191.0
32,1,0,1,0,1,0,5,282,2,0,0,0,-0.1,93.2,-42.0,4.076,5195.8
31,11,1,6,0,1,1,2,350,2,0,0,0,-1.7,94.215,-40.3,0.885,4991.6
71,5,0,0,0,1,0,2,519,2,10,3,1,-1.7,94.215,-40.3,0.899,4991.6
30,2,1,6,0,0,0,3,134,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1
31,2,1,1,0,1,1,0,149,1,0,0,0,-1.8,92.893,-46.2,1.281,5099.1
47,2,0,6,0,1,0,5,127,2,0,0,0,-0.1,93.2,-42.0,4.021,5195.8
33,1,0,1,0,0,0,0,69,1,0,0,0,-1.8,92.893,-46.2,1.344,5099.1
50,8,0,6,0,0,0,0,312,1,0,0,0,1.1,93.994,-36.4,4.856,5191.0
25,2,1,6,0,1,0,1,93,2,0,0,0,-2.9,92.963,-40.8,1.262,5076.2
48,2,0,6,0,1,0,6,347,4,1,2,2,-3.0,92.713,-33.0,0.717,5023.5
34,2,0,6,0,0,0,3,109,1,0,0,0,1.4,93.444,-36.1,4.963,5228.1
26,0,0,0,0,0,0,2,62,1,0,0,0,1.4,93.918,-42.7,4.958,5228.1
50,2,1,3,1,0,1,0,52,1,0,0,0,-1.8,92.893,-46.2,1.299,5099.1
36,3,0,3,1,1,0,2,68,1,0,0,0,1.4,93.918,-42.7,4.963,5228.1
45,3,0,3,1,1,0,8,72,4,0,0,0,-1.8,93.075,-47.1,1.423,5099.1
34,2,0,1,0,1,1,0,180,1,0,0,0,1.1,93.994,-36.4,4.859,5191.0
30,7,1,3,0,1,0,5,537,1,0,0,0,-3.4,92.649,-30.1,0.72,5017.5
38,3,1,3,1,1,0,0,189,1,0,0,0,1.1,93.994,-36.4,4.857,5191.0
57,4,0,1,0,1,0,8,99,1,0,0,0,-1.8,93.075,-47.1,1.415,5099.1
55,4,0,4,0,1,0,8,371,3,0,2,1,-1.8,93.075,-47.1,1.466,5099.1
38,10,0,0,0,1,0,5,76,3,0,0,0,-0.1,93.2,-42.0,4.153,5195.8
60,5,2,4,0,0,0,2,454,5,0,0,0,1.4,93.918,-42.7,4.961,5228.1
47,2,0,1,1,1,1,2,10,22,0,0,0,1.4,93.918,-42.7,4.961,5228.1
48,4,0,4,1,0,0,3,43,3,0,0,0,1.4,93.444,-36.1,4.963,5228.1
46,6,0,6,0,0,0,0,310,2,0,0,0,1.1,93.994,-36.4,4.857,5191.0
45,3,0,0,1,1,0,0,219,1,0,0,0,1.1,93.994,-36.4,4.86,5191.0
37,2,0,1,0,0,0,0,42,1,0,0,0,-1.8,92.893,-46.2,1.299,5099.1
40,3,0,5,1,0,0,0,221,1,0,0,0,1.1,93.994,-36.4,4.859,5191.0
54,3,1,0,1,1,0,0,1171,1,0,0,0,1.1,93.994,-36.4,4.857,5191.0
34,6,1,6,0,0,0,0,290,1,0,0,0,1.1,93.994,-36.4,4.857,5191.0
30,3,0,2,0,1,1,5,195,1,0,1,1,-0.1,93.2,-42.0,4.076,5195.8
28,4,1,4,0,1,0,0,296,1,0,1,1,-1.8,92.893,-46.2,1.299,5099.1
35,2,0,1,0,1,0,0,166,2,0,0,0,1.1,93.994,-36.4,4.856,5191.0
33,4,1,4,0,0,0,3,14,1,0,0,0,1.4,93.444,-36.1,4.968,5228.1
58,5,0,6,1,0,0,3,156,5,0,0,0,1.4,93.444,-36.1,4.962,5228.1
52,2,2,6,1,1,0,3,172,1,0,0,0,1.4,93.444,-36.1,4.966,5228.1
46,2,0,1,0,1,0,2,267,1,0,0,0,-1.7,94.215,-40.3,0.797,4991.6
