duration,poutcome,emp.var.rate,euribor3m,nr.employed,y_n
107.0,0.0,1.1,4.857,5191.0,0
76.0,0.0,-1.8,1.25,5099.1,0
1934.0,0.0,1.4,4.968,5228.1,0
373.0,0.0,1.4,4.963,5228.1,0
119.0,0.0,1.4,4.96,5228.1,0
70.0,0.0,-0.1,4.12,5195.8,0
162.0,1.0,-2.9,0.884,5076.2,0
141.0,1.0,-1.8,1.344,5099.1,0
222.0,0.0,1.4,4.963,5228.1,0
80.0,0.0,1.4,4.966,5228.1,0
113.0,0.0,1.4,4.964,5228.1,0
298.0,0.0,-0.1,4.021,5195.8,0
399.0,0.0,-1.8,1.354,5099.1,0
92.0,0.0,1.1,4.857,5191.0,0
70.0,0.0,1.4,4.959,5228.1,0
194.0,0.0,-1.1,0.877,4963.6,1
73.0,0.0,1.4,4.965,5228.1,0
136.0,0.0,1.4,4.967,5228.1,0
68.0,0.0,1.4,4.961,5228.1,0
159.0,0.0,1.4,4.957,5228.1,0
551.0,1.0,-1.8,1.25,5099.1,1
205.0,0.0,1.1,4.858,5191.0,0
125.0,0.0,-1.8,1.281,5099.1,0
437.0,1.0,-1.8,1.299,5099.1,0
353.0,0.0,1.4,4.866,5228.1,0
215.0,0.0,1.4,4.966,5228.1,0
31.0,0.0,-1.8,1.405,5099.1,0
395.0,0.0,1.4,4.964,5228.1,0
72.0,1.0,-1.8,1.405,5099.1,0
7.0,0.0,-1.8,1.354,5099.1,0
98.0,0.0,-3.4,0.742,5017.5,0
83.0,0.0,1.4,4.965,5228.1,0
233.0,0.0,1.4,4.961,5228.1,0
284.0,0.0,1.1,4.857,5191.0,0
263.0,0.0,1.4,4.864,5228.1,0
306.0,0.0,1.1,4.859,5191.0,0
43.0,0.0,1.1,4.864,5191.0,0
215.0,0.0,1.4,4.957,5228.1,0
307.0,0.0,1.1,4.857,5191.0,0
306.0,0.0,1.4,4.961,5228.1,0
61.0,0.0,1.4,4.967,5228.1,0
479.0,0.0,1.4,4.958,5228.1,0
123.0,2.0,-2.9,0.861,5076.2,0
7.0,0.0,1.4,4.961,5228.1,0
88.0,0.0,-1.8,1.266,5099.1,0
796.0,1.0,-1.8,1.259,5099.1,1
700.0,0.0,1.1,4.857,5191.0,0
362.0,1.0,-1.8,1.266,5099.1,0
392.0,0.0,1.4,4.947,5228.1,0
243.0,1.0,-1.8,1.405,5099.1,0
334.0,0.0,-1.8,1.41,5099.1,1
18.0,0.0,1.4,4.963,5228.1,0
97.0,0.0,1.4,4.957,5228.1,0
437.0,0.0,1.4,4.963,5228.1,0
399.0,0.0,-0.1,4.153,5195.8,0
335.0,0.0,-1.8,0.64,5008.7,1
217.0,0.0,1.4,4.962,5228.1,0
230.0,0.0,1.4,4.97,5228.1,0
131.0,1.0,-1.8,0.643,5008.7,0
186.0,0.0,-1.8,1.334,5099.1,0
50.0,0.0,1.4,4.961,5228.1,0
535.0,0.0,1.4,4.962,5228.1,1
221.0,0.0,1.4,4.963,5228.1,0
204.0,0.0,1.4,4.963,5228.1,0
441.0,0.0,-0.1,4.12,5195.8,0
899.0,0.0,1.1,4.858,5191.0,0
161.0,0.0,1.4,4.963,5228.1,0
203.0,2.0,-1.7,0.904,4991.6,1
134.0,0.0,1.1,4.858,5191.0,0
241.0,0.0,1.4,4.962,5228.1,0
180.0,0.0,-0.1,4.12,5195.8,0
225.0,0.0,1.1,4.859,5191.0,0
123.0,0.0,1.1,4.856,5191.0,0
65.0,1.0,-1.8,1.281,5099.1,0
287.0,0.0,1.1,4.857,5191.0,0
257.0,0.0,-0.1,4.191,5195.8,0
166.0,0.0,-3.0,0.714,5023.5,1
156.0,0.0,1.4,4.963,5228.1,0
268.0,1.0,-1.8,1.64,5099.1,1
236.0,1.0,-1.8,1.25,5099.1,0
128.0,1.0,-1.8,1.334,5099.1,0
396.0,0.0,-1.8,1.334,5099.1,1
306.0,1.0,-1.8,1.291,5099.1,0
101.0,0.0,1.1,4.857,5191.0,0
335.0,0.0,1.1,4.859,5191.0,0
517.0,0.0,1.4,4.963,5228.1,0
102.0,1.0,-1.8,1.25,5099.1,0
38.0,0.0,1.4,4.961,5228.1,0
93.0,0.0,1.1,4.856,5191.0,0
17.0,0.0,1.4,4.959,5228.1,0
545.0,0.0,1.4,4.963,5228.1,0
225.0,0.0,1.4,4.961,5228.1,0
304.0,0.0,-1.8,1.435,5099.1,0
320.0,0.0,-1.8,1.799,5099.1,1
11.0,0.0,-1.8,1.244,5099.1,0
109.0,1.0,-1.8,1.281,5099.1,0
354.0,0.0,1.1,4.857,5191.0,0
1131.0,0.0,-1.8,1.334,5099.1,0
132.0,0.0,1.1,4.856,5191.0,0
186.0,0.0,1.1,4.857,5191.0,0
172.0,0.0,1.1,4.857,5191.0,0
282.0,0.0,1.4,4.959,5228.1,0
90.0,0.0,1.4,4.968,5228.1,0
520.0,1.0,-3.0,0.707,5023.5,0
269.0,0.0,-1.8,1.344,5099.1,0
379.0,0.0,1.4,4.963,5228.1,0
285.0,0.0,1.1,4.857,5191.0,0
160.0,0.0,1.1,4.857,5191.0,0
176.0,0.0,-0.1,4.153,5195.8,0
1258.0,0.0,-0.1,4.076,5195.8,1
377.0,1.0,-1.7,0.861,4991.6,0
166.0,1.0,-1.8,1.264,5099.1,0
130.0,0.0,-2.9,0.883,5076.2,0
609.0,1.0,-1.8,1.405,5099.1,0
115.0,0.0,1.4,4.96,5228.1,0
2055.0,0.0,-3.4,0.809,5017.5,0
216.0,0.0,-0.1,4.12,5195.8,0
275.0,0.0,1.4,4.967,5228.1,0
616.0,0.0,-1.8,1.365,5099.1,1
293.0,0.0,-1.8,1.327,5099.1,0
210.0,0.0,-1.8,1.365,5099.1,0
261.0,0.0,1.4,4.961,5228.1,0
115.0,0.0,1.4,4.968,5228.1,0
171.0,0.0,1.4,4.864,5228.1,0
152.0,2.0,-1.8,0.682,5008.7,1
82.0,0.0,1.4,4.961,5228.1,0
343.0,0.0,-3.0,0.715,5023.5,1
290.0,0.0,1.1,4.857,5191.0,0
90.0,0.0,-1.8,1.435,5099.1,0
114.0,0.0,1.1,4.857,5191.0,0
250.0,1.0,-2.9,0.854,5076.2,0
94.0,0.0,-2.9,1.26,5076.2,0
2.0,0.0,-0.1,4.153,5195.8,0
452.0,0.0,1.1,4.859,5191.0,0
195.0,1.0,-1.8,1.327,5099.1,0
139.0,0.0,1.4,4.959,5228.1,0
707.0,0.0,1.4,4.964,5228.1,1
1190.0,0.0,-1.8,1.25,5099.1,1
196.0,0.0,1.1,4.859,5191.0,0
113.0,0.0,1.1,4.857,5191.0,0
86.0,0.0,1.4,4.964,5228.1,0
66.0,0.0,1.4,4.962,5228.1,0
90.0,0.0,1.4,4.961,5228.1,0
331.0,1.0,-1.8,1.435,5099.1,1
230.0,0.0,1.1,4.857,5191.0,0
588.0,0.0,1.4,4.964,5228.1,1
522.0,0.0,1.4,4.961,5228.1,0
372.0,0.0,1.4,4.97,5228.1,0
178.0,0.0,-0.1,4.076,5195.8,0
382.0,0.0,1.1,4.856,5191.0,0
80.0,0.0,-0.1,4.153,5195.8,0
81.0,0.0,1.4,4.959,5228.1,0
25.0,0.0,-0.1,4.076,5195.8,0
215.0,0.0,1.1,4.856,5191.0,0
685.0,0.0,-1.8,1.266,5099.1,0
51.0,0.0,1.4,4.962,5228.1,0
248.0,0.0,1.1,4.857,5191.0,0
68.0,0.0,-0.1,4.153,5195.8,0
11.0,0.0,-1.8,1.244,5099.1,0
559.0,0.0,1.4,4.96,5228.1,0
742.0,0.0,1.1,4.857,5191.0,0
109.0,1.0,-1.8,1.299,5099.1,0
120.0,0.0,1.4,4.962,5228.1,0
179.0,0.0,-1.8,1.244,5099.1,0
113.0,0.0,-1.8,1.281,5099.1,0
168.0,0.0,1.4,4.961,5228.1,0
108.0,0.0,1.4,4.963,5228.1,0
66.0,0.0,1.1,4.857,5191.0,0
118.0,1.0,-0.1,4.021,5195.8,0
1226.0,0.0,-3.4,0.742,5017.5,1
73.0,0.0,1.4,4.964,5228.1,0
513.0,0.0,1.4,4.963,5228.1,0
139.0,0.0,-1.8,1.811,5099.1,0
136.0,2.0,-2.9,1.26,5076.2,0
361.0,0.0,1.4,4.864,5228.1,0
121.0,0.0,1.4,4.959,5228.1,0
31.0,0.0,1.4,4.961,5228.1,0
332.0,0.0,-1.8,1.423,5099.1,0
352.0,0.0,1.4,4.964,5228.1,0
225.0,1.0,-2.9,0.883,5076.2,0
22.0,1.0,-1.8,1.25,5099.1,0
85.0,1.0,-0.1,4.021,5195.8,0
336.0,1.0,-3.4,0.73,5017.5,1
236.0,0.0,1.1,4.857,5191.0,0
94.0,0.0,-1.8,1.334,5099.1,0
648.0,0.0,1.1,4.857,5191.0,1
867.0,0.0,1.4,4.961,5228.1,0
266.0,0.0,-0.1,4.191,5195.8,0
8.0,0.0,1.4,4.959,5228.1,0
135.0,0.0,1.4,4.963,5228.1,0
79.0,0.0,-0.1,4.191,5195.8,0
221.0,2.0,-3.4,0.742,5017.5,1
377.0,0.0,1.4,4.963,5228.1,0
71.0,0.0,1.1,4.858,5191.0,0
177.0,0.0,1.1,4.86,5191.0,0
121.0,0.0,-2.9,1.26,5076.2,1
96.0,0.0,1.4,4.957,5228.1,0
74.0,0.0,1.4,4.968,5228.1,0
177.0,0.0,1.1,4.855,5191.0,0
96.0,0.0,1.4,4.963,5228.1,0
788.0,0.0,-1.8,1.344,5099.1,1
716.0,0.0,1.4,4.965,5228.1,1
287.0,0.0,-3.4,0.735,5017.5,1
144.0,0.0,1.1,4.857,5191.0,0
91.0,0.0,1.4,4.958,5228.1,0
77.0,0.0,1.1,4.856,5191.0,0
192.0,0.0,1.4,4.966,5228.1,0
157.0,1.0,-1.8,1.266,5099.1,0
761.0,0.0,-0.1,4.076,5195.8,0
63.0,0.0,-0.1,4.076,5195.8,0
58.0,0.0,-1.8,1.299,5099.1,0
46.0,0.0,1.4,4.968,5228.1,0
144.0,0.0,-3.4,0.722,5017.5,0
271.0,0.0,-0.1,4.021,5195.8,0
120.0,0.0,-1.8,1.313,5099.1,0
277.0,0.0,1.4,4.967,5228.1,0
226.0,0.0,-1.8,1.423,5099.1,0
85.0,0.0,1.4,4.964,5228.1,0
234.0,0.0,1.4,4.963,5228.1,0
257.0,1.0,-1.8,1.41,5099.1,0
99.0,0.0,1.1,4.857,5191.0,0
1580.0,0.0,-3.4,0.739,5017.5,0
335.0,0.0,1.1,4.857,5191.0,0
268.0,0.0,-0.1,4.663,5195.8,1
122.0,0.0,1.4,4.962,5228.1,0
469.0,1.0,-1.8,1.344,5099.1,0
123.0,0.0,1.4,4.964,5228.1,0
70.0,0.0,1.4,4.864,5228.1,0
419.0,1.0,-1.1,1.041,4963.6,0
498.0,0.0,1.4,4.966,5228.1,0
260.0,0.0,1.1,4.857,5191.0,0
132.0,0.0,1.1,4.857,5191.0,0
190.0,0.0,1.4,4.962,5228.1,0
1681.0,0.0,1.1,4.858,5191.0,1
742.0,0.0,-0.1,4.12,5195.8,0
15.0,0.0,1.4,4.965,5228.1,0
68.0,1.0,-1.8,1.435,5099.1,0
273.0,1.0,-1.1,0.879,4963.6,1
79.0,0.0,-3.4,0.715,5017.5,0
99.0,0.0,1.4,4.965,5228.1,0
241.0,0.0,1.1,4.858,5191.0,0
755.0,1.0,-1.8,1.327,5099.1,0
489.0,2.0,-2.9,0.884,5076.2,0
103.0,0.0,1.4,4.864,5228.1,0
332.0,2.0,-3.4,0.714,5017.5,0
43.0,0.0,-0.1,4.076,5195.8,0
60.0,1.0,-0.1,4.191,5195.8,0
123.0,0.0,-2.9,0.879,5076.2,0
263.0,0.0,1.4,4.866,5228.1,0
552.0,2.0,-1.8,0.668,5008.7,1
19.0,0.0,1.4,4.962,5228.1,0
426.0,0.0,1.4,4.967,5228.1,0
28.0,0.0,1.4,4.961,5228.1,0
118.0,0.0,1.1,4.856,5191.0,0
95.0,0.0,1.4,4.965,5228.1,0
1027.0,0.0,-1.8,1.244,5099.1,1
363.0,0.0,-1.8,1.344,5099.1,0
485.0,0.0,-1.8,1.264,5099.1,0
307.0,0.0,-0.1,4.021,5195.8,0
166.0,0.0,1.4,4.965,5228.1,0
584.0,0.0,-1.8,1.266,5099.1,0
203.0,0.0,1.4,4.964,5228.1,0
68.0,0.0,1.4,4.963,5228.1,0
221.0,1.0,-0.1,4.12,5195.8,0
218.0,0.0,1.4,4.963,5228.1,0
119.0,1.0,-1.8,1.291,5099.1,0
89.0,0.0,1.1,4.855,5191.0,0
39.0,0.0,-0.1,4.021,5195.8,0
71.0,1.0,-3.4,0.715,5017.5,0
362.0,0.0,1.4,4.957,5228.1,0
71.0,0.0,-1.8,1.405,5099.1,0
444.0,0.0,-1.8,1.281,5099.1,0
55.0,0.0,1.4,4.962,5228.1,0
396.0,0.0,1.1,4.856,5191.0,0
186.0,0.0,1.1,4.855,5191.0,0
44.0,0.0,1.4,4.962,5228.1,0
252.0,0.0,1.4,4.959,5228.1,0
231.0,0.0,1.1,4.856,5191.0,0
409.0,0.0,1.4,4.957,5228.1,0
127.0,0.0,-1.8,1.41,5099.1,1
148.0,0.0,-2.9,0.829,5076.2,0
814.0,0.0,-1.8,1.334,5099.1,0
49.0,0.0,1.1,4.856,5191.0,0
183.0,0.0,1.4,4.957,5228.1,0
292.0,0.0,-0.1,4.12,5195.8,0
103.0,0.0,1.4,4.963,5228.1,0
81.0,1.0,-1.8,1.313,5099.1,0
248.0,0.0,-0.1,4.021,5195.8,0
9.0,0.0,1.4,4.968,5228.1,0
265.0,0.0,-1.8,1.266,5099.1,0
180.0,0.0,1.4,4.864,5228.1,0
138.0,0.0,1.4,4.97,5228.1,0
107.0,0.0,1.4,4.964,5228.1,0
74.0,0.0,1.4,4.961,5228.1,0
871.0,0.0,-0.1,4.076,5195.8,1
53.0,0.0,-1.8,1.291,5099.1,0
139.0,1.0,-1.8,1.291,5099.1,0
89.0,0.0,1.1,4.857,5191.0,0
197.0,0.0,-1.8,1.466,5099.1,0
92.0,1.0,-2.9,0.873,5076.2,0
392.0,0.0,-1.8,1.405,5099.1,0
79.0,1.0,-1.8,1.281,5099.1,0
257.0,2.0,-3.4,0.733,5017.5,1
329.0,0.0,1.4,4.963,5228.1,0
491.0,0.0,1.1,4.86,5191.0,0
534.0,0.0,-0.1,4.021,5195.8,1
132.0,0.0,1.4,4.864,5228.1,0
168.0,0.0,-1.8,1.299,5099.1,0
96.0,1.0,-1.8,1.334,5099.1,0
119.0,0.0,1.4,4.964,5228.1,0
316.0,0.0,1.4,4.961,5228.1,0
437.0,0.0,-1.8,1.354,5099.1,0
178.0,2.0,-1.7,0.905,4991.6,1
72.0,0.0,1.1,4.864,5191.0,0
126.0,0.0,-0.1,4.12,5195.8,0
125.0,0.0,-0.1,4.12,5195.8,0
100.0,0.0,1.4,4.959,5228.1,0
860.0,0.0,-1.8,1.405,5099.1,1
254.0,0.0,-3.0,0.718,5023.5,0
71.0,0.0,1.4,4.968,5228.1,0
82.0,0.0,1.4,4.963,5228.1,0
244.0,1.0,-1.8,1.266,5099.1,0
493.0,0.0,-2.9,1.268,5076.2,1
111.0,0.0,1.4,4.959,5228.1,0
124.0,0.0,-1.1,1.031,4963.6,0
165.0,0.0,1.4,4.967,5228.1,0
539.0,0.0,-0.1,4.076,5195.8,0
191.0,1.0,-1.8,1.405,5099.1,0
449.0,2.0,-1.1,1.05,4963.6,1
88.0,1.0,-1.7,0.835,4991.6,0
214.0,0.0,1.1,4.856,5191.0,0
142.0,1.0,-1.8,1.327,5099.1,0
13.0,0.0,1.1,4.86,5191.0,0
345.0,0.0,-2.9,0.881,5076.2,1
75.0,0.0,-1.8,1.313,5099.1,0
178.0,0.0,1.4,4.865,5228.1,0
240.0,0.0,1.4,4.96,5228.1,0
202.0,0.0,1.4,4.957,5228.1,0
97.0,0.0,-0.1,4.153,5195.8,0
128.0,0.0,1.4,4.957,5228.1,0
103.0,1.0,-0.1,4.191,5195.8,0
574.0,0.0,-1.8,1.327,5099.1,1
143.0,0.0,1.4,4.962,5228.1,0
126.0,0.0,1.4,4.964,5228.1,0
268.0,0.0,1.4,4.959,5228.1,0
28.0,0.0,1.4,4.959,5228.1,0
217.0,0.0,1.4,4.96,5228.1,0
880.0,0.0,-1.8,1.25,5099.1,1
174.0,0.0,1.4,4.961,5228.1,0
1958.0,0.0,-1.8,1.365,5099.1,0
81.0,0.0,1.4,4.961,5228.1,0
103.0,0.0,1.4,4.963,5228.1,0
52.0,0.0,1.1,4.857,5191.0,0
107.0,0.0,1.1,4.857,5191.0,0
392.0,0.0,-1.8,1.344,5099.1,1
119.0,0.0,1.4,4.96,5228.1,0
607.0,0.0,1.4,4.962,5228.1,0
314.0,0.0,-1.8,1.291,5099.1,0
8.0,0.0,-0.1,3.879,5195.8,0
164.0,0.0,-1.8,1.266,5099.1,0
309.0,0.0,1.1,4.86,5191.0,0
158.0,0.0,-3.0,0.708,5023.5,0
144.0,0.0,-1.8,1.244,5099.1,0
387.0,0.0,1.1,4.858,5191.0,0
719.0,0.0,1.4,4.964,5228.1,0
615.0,0.0,1.4,4.962,5228.1,0
239.0,0.0,1.4,4.964,5228.1,0
21.0,0.0,1.4,4.963,5228.1,0
151.0,0.0,1.1,4.855,5191.0,0
197.0,0.0,1.4,4.961,5228.1,0
112.0,0.0,-2.9,1.26,5076.2,1
333.0,0.0,1.1,4.857,5191.0,0
128.0,0.0,-0.1,4.153,5195.8,0
75.0,1.0,-0.1,4.191,5195.8,0
1543.0,0.0,-2.9,1.268,5076.2,1
86.0,0.0,-0.1,4.076,5195.8,0
2053.0,0.0,-1.8,1.405,5099.1,0
981.0,0.0,1.4,4.961,5228.1,1
157.0,2.0,-2.9,0.884,5076.2,1
96.0,0.0,1.1,4.856,5191.0,0
51.0,0.0,1.4,4.963,5228.1,0
106.0,0.0,1.4,4.963,5228.1,0
378.0,1.0,-2.9,0.881,5076.2,0
1397.0,1.0,-1.8,0.642,5008.7,1
128.0,0.0,1.1,4.856,5191.0,0
455.0,0.0,1.4,4.963,5228.1,0
484.0,0.0,-0.1,4.021,5195.8,0
135.0,1.0,-1.8,0.635,5008.7,0
1001.0,0.0,1.1,4.856,5191.0,1
106.0,0.0,1.1,4.859,5191.0,0
258.0,0.0,-2.9,0.944,5076.2,0
53.0,0.0,1.4,4.964,5228.1,0
134.0,0.0,1.1,4.855,5191.0,0
431.0,0.0,-2.9,0.854,5076.2,0
700.0,0.0,1.4,4.958,5228.1,0
195.0,0.0,1.4,4.961,5228.1,0
45.0,1.0,-1.8,1.327,5099.1,0
442.0,2.0,-3.4,0.735,5017.5,1
224.0,0.0,-2.9,1.26,5076.2,1
145.0,0.0,1.4,4.968,5228.1,0
18.0,0.0,-1.8,1.244,5099.1,0
233.0,0.0,1.1,4.857,5191.0,0
410.0,1.0,-1.8,1.244,5099.1,0
145.0,0.0,1.4,4.965,5228.1,0
248.0,0.0,1.4,4.962,5228.1,0
115.0,0.0,-0.1,4.191,5195.8,0
438.0,0.0,-2.9,1.059,5076.2,1
371.0,0.0,1.1,4.857,5191.0,0
188.0,0.0,1.4,4.967,5228.1,0
139.0,0.0,1.1,4.858,5191.0,0
153.0,0.0,1.4,4.967,5228.1,0
23.0,0.0,1.1,4.855,5191.0,0
339.0,0.0,-1.8,1.41,5099.1,0
71.0,0.0,-0.1,4.021,5195.8,0
239.0,1.0,-1.8,1.281,5099.1,0
259.0,0.0,1.4,4.961,5228.1,0
49.0,0.0,1.4,4.958,5228.1,0
46.0,0.0,1.4,4.959,5228.1,0
222.0,0.0,-0.1,4.076,5195.8,0
136.0,0.0,1.1,4.855,5191.0,0
184.0,0.0,1.4,4.963,5228.1,0
53.0,0.0,1.4,4.965,5228.1,0
231.0,1.0,-1.8,1.663,5099.1,0
193.0,0.0,-1.8,1.299,5099.1,0
33.0,0.0,1.4,4.968,5228.1,0
8.0,1.0,-1.8,1.266,5099.1,0
159.0,0.0,1.4,4.864,5228.1,0
23.0,0.0,1.4,4.864,5228.1,0
315.0,0.0,-1.1,0.879,4963.6,1
207.0,0.0,-1.8,1.281,5099.1,0
193.0,0.0,-1.8,1.41,5099.1,0
531.0,2.0,-2.9,0.849,5076.2,1
357.0,0.0,1.4,4.962,5228.1,0
723.0,0.0,1.1,4.856,5191.0,0
116.0,1.0,-2.9,1.26,5076.2,0
345.0,0.0,1.4,4.964,5228.1,0
290.0,1.0,-1.8,1.327,5099.1,0
505.0,0.0,1.4,4.963,5228.1,0
170.0,0.0,1.4,4.963,5228.1,0
134.0,0.0,-0.1,4.12,5195.8,0
122.0,0.0,1.1,4.859,5191.0,0
153.0,0.0,-1.8,1.25,5099.1,1
191.0,0.0,1.1,4.857,5191.0,0
8.0,0.0,1.4,4.968,5228.1,0
137.0,0.0,-1.8,1.405,5099.1,0
106.0,0.0,-2.9,1.262,5076.2,0
343.0,1.0,-1.8,1.334,5099.1,0
16.0,0.0,-1.8,1.25,5099.1,0
9.0,0.0,1.4,4.959,5228.1,0
107.0,0.0,1.4,4.964,5228.1,0
181.0,0.0,1.4,4.963,5228.1,0
68.0,0.0,1.4,4.961,5228.1,0
1337.0,1.0,-0.1,4.12,5195.8,0
1211.0,0.0,1.4,4.963,5228.1,1
69.0,0.0,1.4,4.866,5228.1,0
123.0,0.0,1.4,4.963,5228.1,0
402.0,0.0,-1.8,1.405,5099.1,0
99.0,0.0,-0.1,4.153,5195.8,0
187.0,0.0,1.4,4.964,5228.1,0
152.0,0.0,1.4,4.964,5228.1,0
936.0,0.0,1.4,4.962,5228.1,0
940.0,0.0,-1.8,1.334,5099.1,0
144.0,0.0,1.4,4.96,5228.1,0
315.0,0.0,1.4,4.963,5228.1,0
272.0,1.0,-1.8,1.291,5099.1,0
22.0,0.0,-1.8,1.405,5099.1,0
143.0,0.0,1.1,4.857,5191.0,0
116.0,0.0,-2.9,1.262,5076.2,0
49.0,0.0,1.4,4.964,5228.1,0
37.0,0.0,-1.8,1.405,5099.1,0
200.0,1.0,-1.8,1.291,5099.1,0
1346.0,0.0,-1.8,1.266,5099.1,1
110.0,0.0,-0.1,4.076,5195.8,0
24.0,0.0,1.1,4.86,5191.0,0
48.0,0.0,-0.1,4.021,5195.8,0
94.0,0.0,1.1,4.857,5191.0,0
190.0,0.0,-1.8,1.299,5099.1,0
276.0,0.0,1.4,4.962,5228.1,0
88.0,1.0,-2.9,0.881,5076.2,0
285.0,0.0,1.1,4.857,5191.0,0
604.0,0.0,1.4,4.864,5228.1,0
614.0,0.0,1.4,4.963,5228.1,1
714.0,0.0,1.4,4.964,5228.1,0
172.0,0.0,1.1,4.857,5191.0,0
305.0,0.0,-1.8,1.405,5099.1,0
135.0,0.0,1.4,4.961,5228.1,0
9.0,1.0,-1.8,1.244,5099.1,0
200.0,0.0,1.4,4.964,5228.1,0
119.0,0.0,1.4,4.965,5228.1,0
244.0,0.0,1.4,4.962,5228.1,0
644.0,0.0,1.1,4.86,5191.0,0
55.0,0.0,1.1,4.86,5191.0,0
173.0,0.0,1.4,4.963,5228.1,0
109.0,0.0,1.1,4.857,5191.0,0
112.0,0.0,1.4,4.964,5228.1,0
145.0,0.0,1.4,4.963,5228.1,0
34.0,0.0,1.4,4.864,5228.1,0
103.0,0.0,1.4,4.947,5228.1,0
542.0,0.0,1.1,4.858,5191.0,0
190.0,0.0,1.4,4.96,5228.1,0
19.0,0.0,1.4,4.968,5228.1,0
247.0,0.0,-2.9,1.268,5076.2,0
185.0,0.0,1.4,4.961,5228.1,0
9.0,0.0,-1.1,0.877,4963.6,0
211.0,1.0,-1.8,1.291,5099.1,0
466.0,0.0,1.4,4.962,5228.1,0
644.0,0.0,1.4,4.962,5228.1,0
197.0,0.0,1.4,4.963,5228.1,0
493.0,0.0,1.1,4.857,5191.0,0
323.0,0.0,1.1,4.86,5191.0,0
74.0,1.0,-2.9,1.26,5076.2,0
76.0,0.0,1.4,4.962,5228.1,0
642.0,0.0,-0.1,4.076,5195.8,0
115.0,0.0,-1.8,1.266,5099.1,0
121.0,0.0,1.4,4.865,5228.1,0
190.0,0.0,1.1,4.855,5191.0,0
140.0,1.0,-0.1,4.021,5195.8,0
265.0,0.0,1.4,4.967,5228.1,0
46.0,0.0,1.4,4.962,5228.1,0
517.0,0.0,-1.8,1.405,5099.1,0
71.0,0.0,1.1,4.86,5191.0,0
699.0,1.0,-2.9,1.26,5076.2,1
112.0,1.0,-1.8,1.405,5099.1,0
158.0,0.0,-0.1,4.191,5195.8,0
246.0,0.0,-1.8,1.266,5099.1,0
301.0,1.0,-3.4,0.74,5017.5,0
254.0,0.0,1.4,4.963,5228.1,0
252.0,0.0,-1.8,1.327,5099.1,0
67.0,0.0,1.4,4.957,5228.1,0
543.0,0.0,1.1,4.86,5191.0,0
828.0,1.0,-3.4,0.735,5017.5,1
268.0,2.0,-1.8,0.668,5008.7,1
180.0,0.0,1.1,4.855,5191.0,0
253.0,0.0,1.1,4.857,5191.0,0
33.0,0.0,1.4,4.961,5228.1,0
599.0,0.0,1.4,4.963,5228.1,0
1531.0,0.0,-1.8,1.291,5099.1,1
669.0,0.0,-0.1,4.663,5195.8,1
1504.0,0.0,1.4,4.965,5228.1,0
336.0,0.0,-3.4,0.715,5017.5,1
262.0,0.0,1.4,4.968,5228.1,0
219.0,0.0,1.4,4.967,5228.1,0
312.0,0.0,1.4,4.965,5228.1,0
40.0,0.0,-1.8,1.313,5099.1,0
278.0,1.0,-0.1,4.076,5195.8,0
85.0,0.0,-1.8,1.415,5099.1,0
68.0,2.0,-1.8,1.365,5099.1,0
183.0,0.0,-1.8,1.266,5099.1,0
257.0,0.0,-0.1,4.153,5195.8,0
235.0,0.0,-0.1,4.076,5195.8,0
128.0,1.0,-1.1,0.884,4963.6,0
165.0,0.0,1.1,4.859,5191.0,0
123.0,0.0,1.1,4.859,5191.0,0
93.0,0.0,1.4,4.866,5228.1,0
154.0,0.0,1.4,4.962,5228.1,0
81.0,0.0,1.4,4.965,5228.1,0
718.0,0.0,-0.1,5.0,5195.8,1
289.0,0.0,-0.1,4.12,5195.8,0
157.0,1.0,-1.8,1.344,5099.1,0
66.0,1.0,-1.8,1.327,5099.1,0
606.0,0.0,-1.7,0.893,4991.6,1
57.0,0.0,1.1,4.86,5191.0,0
109.0,0.0,1.1,4.859,5191.0,0
296.0,0.0,1.1,4.856,5191.0,0
131.0,0.0,-1.7,0.81,4991.6,0
163.0,1.0,-0.1,4.191,5195.8,0
82.0,1.0,-1.8,1.27,5099.1,0
366.0,0.0,-1.8,1.291,5099.1,0
206.0,0.0,1.1,4.86,5191.0,0
33.0,0.0,1.4,4.962,5228.1,0
93.0,0.0,1.4,4.965,5228.1,0
187.0,0.0,1.4,4.967,5228.1,0
534.0,0.0,-1.8,1.405,5099.1,0
2139.0,0.0,-1.8,1.405,5099.1,1
160.0,0.0,-1.8,1.299,5099.1,0
305.0,0.0,1.1,4.857,5191.0,0
160.0,0.0,1.4,4.963,5228.1,0
142.0,0.0,1.4,4.957,5228.1,0
642.0,1.0,-1.8,1.405,5099.1,0
132.0,1.0,-1.7,0.754,4991.6,0
149.0,2.0,-2.9,0.851,5076.2,1
130.0,0.0,-0.1,4.076,5195.8,0
138.0,0.0,1.4,4.864,5228.1,0
129.0,0.0,-0.1,4.153,5195.8,0
274.0,0.0,-1.8,1.334,5099.1,0
58.0,1.0,-0.1,4.191,5195.8,0
89.0,1.0,-0.1,4.153,5195.8,0
230.0,0.0,1.1,4.864,5191.0,0
411.0,1.0,-1.8,1.25,5099.1,0
75.0,0.0,1.4,4.963,5228.1,0
171.0,0.0,1.4,4.961,5228.1,0
657.0,0.0,-1.8,1.41,5099.1,0
299.0,0.0,-1.8,1.405,5099.1,0
234.0,0.0,1.4,4.958,5228.1,0
